Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-03-22,TZ,United Republic of Tanzania,AFRO,6.0,6,0.0,0
2020-03-29,TZ,United Republic of Tanzania,AFRO,8.0,14,0.0,0
2020-04-05,TZ,United Republic of Tanzania,AFRO,6.0,20,1.0,1
2020-04-12,TZ,United Republic of Tanzania,AFRO,12.0,32,2.0,3
2020-04-19,TZ,United Republic of Tanzania,AFRO,116.0,148,2.0,5
2020-04-26,TZ,United Republic of Tanzania,AFRO,152.0,300,5.0,10
2020-05-03,TZ,United Republic of Tanzania,AFRO,180.0,480,8.0,18
2020-05-10,TZ,United Republic of Tanzania,AFRO,29.0,509,3.0,21
2020-05-17,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-05-24,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-05-31,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-06-07,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-06-14,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-06-21,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-06-28,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-07-05,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-07-12,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-07-19,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-07-26,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-08-02,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-08-09,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-08-16,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-08-23,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-08-30,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-09-06,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-09-13,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-09-20,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-09-27,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-10-04,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-10-11,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-10-18,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-10-25,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-11-01,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-11-08,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-11-15,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-11-22,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-11-29,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-12-06,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-12-13,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-12-20,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2020-12-27,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-01-03,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-01-10,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-01-17,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-01-24,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-01-31,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-02-07,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-02-14,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-02-21,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-02-28,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-03-07,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-03-14,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-03-21,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-03-28,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-04-04,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-04-11,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-04-18,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-04-25,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-05-02,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-05-09,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-05-16,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-05-23,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-05-30,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-06-06,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-06-13,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-06-20,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-06-27,TZ,United Republic of Tanzania,AFRO,0.0,509,0.0,21
2021-07-04,TZ,United Republic of Tanzania,AFRO,100.0,609,0.0,21
